order_id,customer_id,product_category,price,quantity,discount,order_date,total_value
366,3838,Electronics,59.39,5,0.24,2023-01-16 05:00:00,225.682
367,2150,Sports,24.54,5,0.28,2023-01-16 06:00:00,88.344
368,8560,Books,303.34,4,0.08,2023-01-16 07:00:00,1116.2912
369,2931,Home,66.09,1,0.04,2023-01-16 08:00:00,63.446400000000004
370,2664,Home,254.92,2,0.1,2023-01-16 09:00:00,458.856
371,2081,Clothing,476.13,4,0.25,2023-01-16 10:00:00,1428.3899999999999
372,1512,Electronics,350.8,2,0.05,2023-01-16 11:00:00,666.52
373,8805,Clothing,310.64,1,0.23,2023-01-16 12:00:00,239.1928
374,6237,Beauty,289.53,3,0.21,2023-01-16 13:00:00,686.1861
375,1559,Sports,93.87,4,0.2,2023-01-16 14:00:00,300.384
376,4672,Clothing,219.16,1,0.13,2023-01-16 15:00:00,190.6692
377,8404,Electronics,174.55,4,0.11,2023-01-16 16:00:00,621.398
378,4343,Beauty,476.77,5,0.03,2023-01-16 17:00:00,2312.3345
379,5070,Home,124.95,4,0.11,2023-01-16 18:00:00,444.822
380,1580,Beauty,238.4,3,0.18,2023-01-16 19:00:00,586.464
381,8004,Books,469.35,3,0.27,2023-01-16 20:00:00,1027.8765
382,9130,Clothing,395.64,2,0.25,2023-01-16 21:00:00,593.46
383,4147,Electronics,482.44,4,0.01,2023-01-16 22:00:00,1910.4624
384,5249,Clothing,306.12,5,0.04,2023-01-16 23:00:00,1469.3759999999997
385,2679,Home,170.22,3,0.25,2023-01-17 00:00:00,382.995
386,4506,Home,414.19,2,0.28,2023-01-17 01:00:00,596.4336
387,8253,Electronics,149.27,5,0.02,2023-01-17 02:00:00,731.423
388,3744,Books,86.56,5,0.21,2023-01-17 03:00:00,341.91200000000003
389,6188,Sports,354.61,5,0.11,2023-01-17 04:00:00,1578.0145000000002
390,3141,Beauty,321.28,1,0.11,2023-01-17 05:00:00,285.93919999999997
391,7617,Beauty,440.08,3,0.19,2023-01-17 06:00:00,1069.3944000000001
392,3479,Home,481.15,1,0.24,2023-01-17 07:00:00,365.674
393,7484,Clothing,429.31,1,0.08,2023-01-17 08:00:00,394.96520000000004
394,8421,Clothing,34.71,3,0.21,2023-01-17 09:00:00,82.2627
395,5452,Books,333.93,4,0.19,2023-01-17 10:00:00,1081.9332000000002
396,6881,Sports,393.44,2,0.16,2023-01-17 11:00:00,660.9792
397,7665,Clothing,491.05,3,0.18,2023-01-17 12:00:00,1207.9830000000002
398,3849,Beauty,190.46,2,0.01,2023-01-17 13:00:00,377.11080000000004
399,8390,Clothing,89.09,4,0.0,2023-01-17 14:00:00,356.36
400,7905,Sports,427.2,3,0.17,2023-01-17 15:00:00,1063.7279999999998
401,3489,Beauty,162.15,5,0.16,2023-01-17 16:00:00,681.03
402,5611,Clothing,301.11,3,0.02,2023-01-17 17:00:00,885.2634
403,3839,Beauty,198.0,4,0.15,2023-01-17 18:00:00,673.1999999999999
404,9527,Home,204.15,1,0.23,2023-01-17 19:00:00,157.1955
405,6878,Home,367.57,3,0.16,2023-01-17 20:00:00,926.2764
406,7303,Books,183.93,5,0.16,2023-01-17 21:00:00,772.5060000000001
407,1851,Home,348.07,3,0.22,2023-01-17 22:00:00,814.4838000000001
408,2687,Clothing,12.09,1,0.05,2023-01-17 23:00:00,11.4855
409,7833,Sports,165.7,3,0.14,2023-01-18 00:00:00,427.506
410,3427,Beauty,162.93,5,0.04,2023-01-18 01:00:00,782.0640000000001
411,5000,Electronics,375.67,4,0.16,2023-01-18 02:00:00,1262.2512
412,6052,Home,160.71,5,0.18,2023-01-18 03:00:00,658.9110000000001
413,3738,Home,318.5,4,0.04,2023-01-18 04:00:00,1223.04
414,6732,Electronics,345.82,5,0.02,2023-01-18 05:00:00,1694.5179999999998
415,6387,Electronics,330.92,2,0.05,2023-01-18 06:00:00,628.748
416,9002,Clothing,303.63,3,0.18,2023-01-18 07:00:00,746.9298
417,6536,Beauty,209.74,3,0.06,2023-01-18 08:00:00,591.4668
418,4913,Home,189.79,1,0.08,2023-01-18 09:00:00,174.6068
419,2066,Sports,284.47,2,0.21,2023-01-18 10:00:00,449.46260000000007
420,8723,Clothing,36.53,1,0.07,2023-01-18 11:00:00,33.972899999999996
421,5380,Clothing,438.53,3,0.12,2023-01-18 12:00:00,1157.7192
422,5107,Sports,413.53,1,0.28,2023-01-18 13:00:00,297.74159999999995
423,6726,Sports,176.46,4,0.25,2023-01-18 14:00:00,529.38
424,4373,Books,285.58,2,0.08,2023-01-18 15:00:00,525.4672
425,9945,Sports,466.45,5,0.18,2023-01-18 16:00:00,1912.4450000000002
426,3082,Electronics,139.46,4,0.2,2023-01-18 17:00:00,446.27200000000005
427,9967,Home,372.52,5,0.27,2023-01-18 18:00:00,1359.6979999999999
428,7748,Books,45.95,1,0.16,2023-01-18 19:00:00,38.598
429,1417,Electronics,264.07,3,0.17,2023-01-18 20:00:00,657.5343
430,9306,Books,442.56,4,0.27,2023-01-18 21:00:00,1292.2752
431,9808,Home,278.1,2,0.02,2023-01-18 22:00:00,545.076
432,4974,Books,310.05,5,0.19,2023-01-18 23:00:00,1255.7025
433,4267,Electronics,454.28,4,0.12,2023-01-19 00:00:00,1599.0656
434,1825,Beauty,359.1,3,0.27,2023-01-19 01:00:00,786.4290000000001
435,8668,Home,349.46,2,0.29,2023-01-19 02:00:00,496.23319999999995
436,6745,Clothing,295.26,2,0.05,2023-01-19 03:00:00,560.9939999999999
437,1412,Home,318.33,5,0.08,2023-01-19 04:00:00,1464.318
438,8543,Home,402.83,4,0.08,2023-01-19 05:00:00,1482.4144000000001
439,8587,Home,489.72,4,0.03,2023-01-19 06:00:00,1900.1136000000001
440,1728,Beauty,398.69,2,0.14,2023-01-19 07:00:00,685.7468
441,8164,Electronics,355.23,1,0.15,2023-01-19 08:00:00,301.9455
442,9867,Clothing,72.09,2,0.17,2023-01-19 09:00:00,119.6694
443,6988,Electronics,409.45,3,0.2,2023-01-19 10:00:00,982.68
444,3504,Books,369.32,4,0.02,2023-01-19 11:00:00,1447.7344
445,3967,Books,386.36,5,0.19,2023-01-19 12:00:00,1564.7580000000003
446,3786,Books,119.39,4,0.27,2023-01-19 13:00:00,348.6188
447,2122,Electronics,452.2,2,0.14,2023-01-19 14:00:00,777.784
448,5079,Sports,53.15,3,0.03,2023-01-19 15:00:00,154.66649999999998
449,2571,Beauty,130.54,1,0.03,2023-01-19 16:00:00,126.62379999999999
450,6073,Sports,333.2,4,0.08,2023-01-19 17:00:00,1226.176
451,6104,Books,338.49,2,0.23,2023-01-19 18:00:00,521.2746000000001
452,3143,Beauty,160.1,2,0.08,2023-01-19 19:00:00,294.584
453,7806,Electronics,352.25,2,0.24,2023-01-19 20:00:00,535.42
454,8357,Books,197.03,3,0.25,2023-01-19 21:00:00,443.3175
455,4440,Electronics,5.09,2,0.14,2023-01-19 22:00:00,8.7548
456,4766,Beauty,85.49,2,0.09,2023-01-19 23:00:00,155.5918
457,6644,Electronics,441.9,2,0.18,2023-01-20 00:00:00,724.716
458,3914,Electronics,115.23,4,0.24,2023-01-20 01:00:00,350.29920000000004
459,5968,Clothing,60.89,2,0.02,2023-01-20 02:00:00,119.3444
460,6917,Sports,342.69,3,0.29,2023-01-20 03:00:00,729.9296999999999
461,9787,Sports,223.15,4,0.19,2023-01-20 04:00:00,723.0060000000001
462,1728,Sports,399.31,2,0.12,2023-01-20 05:00:00,702.7856
463,2365,Home,431.42,1,0.15,2023-01-20 06:00:00,366.707
464,5492,Clothing,423.76,3,0.12,2023-01-20 07:00:00,1118.7264
465,1698,Books,159.94,1,0.12,2023-01-20 08:00:00,140.7472
466,8186,Books,255.25,3,0.18,2023-01-20 09:00:00,627.9150000000001
467,1395,Books,326.82,1,0.02,2023-01-20 10:00:00,320.2836
468,8400,Sports,164.38,2,0.05,2023-01-20 11:00:00,312.322
469,9082,Sports,25.34,1,0.07,2023-01-20 12:00:00,23.5662
470,5171,Clothing,250.35,1,0.12,2023-01-20 13:00:00,220.308
471,5360,Electronics,11.35,3,0.11,2023-01-20 14:00:00,30.304499999999997
472,3502,Sports,475.57,2,0.22,2023-01-20 15:00:00,741.8892
473,1717,Books,399.36,3,0.08,2023-01-20 16:00:00,1102.2336
474,3782,Electronics,100.04,2,0.02,2023-01-20 17:00:00,196.07840000000002
475,5946,Sports,147.35,5,0.02,2023-01-20 18:00:00,722.015
476,6486,Beauty,491.51,4,0.0,2023-01-20 19:00:00,1966.04
477,9335,Home,189.91,4,0.01,2023-01-20 20:00:00,752.0436
478,5980,Sports,392.94,3,0.26,2023-01-20 21:00:00,872.3267999999999
479,8266,Beauty,226.17,2,0.21,2023-01-20 22:00:00,357.3486
480,5491,Clothing,432.73,1,0.3,2023-01-20 23:00:00,302.911
481,8192,Beauty,353.36,4,0.01,2023-01-21 00:00:00,1399.3056000000001
482,6588,Clothing,16.34,3,0.25,2023-01-21 01:00:00,36.765
483,8651,Sports,150.72,3,0.21,2023-01-21 02:00:00,357.2064
484,4636,Clothing,281.21,3,0.19,2023-01-21 03:00:00,683.3403
485,2167,Beauty,463.46,2,0.11,2023-01-21 04:00:00,824.9588
486,2062,Home,55.5,3,0.11,2023-01-21 05:00:00,148.185
487,3156,Electronics,302.58,5,0.25,2023-01-21 06:00:00,1134.675
488,8860,Electronics,154.58,1,0.21,2023-01-21 07:00:00,122.11820000000002
489,6161,Home,445.22,3,0.2,2023-01-21 08:00:00,1068.528
490,6305,Books,383.76,2,0.01,2023-01-21 09:00:00,759.8448
491,7541,Electronics,188.0,1,0.06,2023-01-21 10:00:00,176.72
492,5729,Sports,87.72,1,0.29,2023-01-21 11:00:00,62.2812
493,8330,Books,10.69,4,0.14,2023-01-21 12:00:00,36.773599999999995
494,6334,Sports,312.46,3,0.23,2023-01-21 13:00:00,721.7825999999999
495,9924,Beauty,206.03,3,0.12,2023-01-21 14:00:00,543.9192
496,5330,Beauty,160.8,2,0.23,2023-01-21 15:00:00,247.63200000000003
497,9010,Books,492.82,5,0.04,2023-01-21 16:00:00,2365.5359999999996
498,7801,Books,235.74,5,0.01,2023-01-21 17:00:00,1166.913
499,5846,Books,376.17,4,0.14,2023-01-21 18:00:00,1294.0248000000001
500,7731,Books,92.82,5,0.18,2023-01-21 19:00:00,380.562
501,8241,Clothing,11.66,2,0.1,2023-01-21 20:00:00,20.988
502,1953,Books,211.69,4,0.21,2023-01-21 21:00:00,668.9404000000001
503,3539,Books,334.5,3,0.15,2023-01-21 22:00:00,852.975
504,8056,Beauty,255.77,5,0.28,2023-01-21 23:00:00,920.772
505,2542,Sports,445.78,2,0.03,2023-01-22 00:00:00,864.8131999999999
506,6293,Beauty,219.82,2,0.02,2023-01-22 01:00:00,430.8472
507,2191,Electronics,158.95,3,0.27,2023-01-22 02:00:00,348.10049999999995
508,7313,Clothing,458.44,2,0.2,2023-01-22 03:00:00,733.504
509,7938,Clothing,206.37,4,0.2,2023-01-22 04:00:00,660.384
510,3681,Sports,138.48,4,0.01,2023-01-22 05:00:00,548.3807999999999
511,2540,Books,53.34,1,0.28,2023-01-22 06:00:00,38.4048
512,7172,Beauty,397.69,3,0.23,2023-01-22 07:00:00,918.6639
513,6541,Electronics,413.42,2,0.23,2023-01-22 08:00:00,636.6668000000001
514,2365,Beauty,21.48,5,0.27,2023-01-22 09:00:00,78.402
515,9691,Books,182.53,4,0.17,2023-01-22 10:00:00,605.9996
516,9702,Books,376.19,3,0.12,2023-01-22 11:00:00,993.1415999999999
517,8494,Home,473.46,3,0.14,2023-01-22 12:00:00,1221.5267999999999
518,5312,Beauty,192.02,4,0.23,2023-01-22 13:00:00,591.4216
519,2324,Sports,436.67,1,0.23,2023-01-22 14:00:00,336.2359
520,4141,Beauty,199.89,3,0.18,2023-01-22 15:00:00,491.7294
521,8419,Clothing,93.85,2,0.07,2023-01-22 16:00:00,174.56099999999998
522,4486,Electronics,6.71,5,0.25,2023-01-22 17:00:00,25.162499999999998
523,2810,Sports,168.44,5,0.19,2023-01-22 18:00:00,682.1820000000001
524,7588,Home,192.35,4,0.07,2023-01-22 19:00:00,715.5419999999999
525,3923,Electronics,472.83,3,0.14,2023-01-22 20:00:00,1219.9014
526,6301,Electronics,107.0,5,0.3,2023-01-22 21:00:00,374.5
527,5186,Clothing,194.2,3,0.1,2023-01-22 22:00:00,524.3399999999999
528,9905,Clothing,17.45,4,0.03,2023-01-22 23:00:00,67.70599999999999
529,6977,Clothing,382.95,1,0.01,2023-01-23 00:00:00,379.1205
530,5268,Sports,457.99,5,0.06,2023-01-23 01:00:00,2152.553
531,5748,Beauty,122.72,2,0.06,2023-01-23 02:00:00,230.71359999999999
532,5849,Electronics,217.35,4,0.26,2023-01-23 03:00:00,643.356
533,4709,Beauty,65.45,1,0.05,2023-01-23 04:00:00,62.1775
534,7619,Beauty,231.13,2,0.26,2023-01-23 05:00:00,342.0724
535,9647,Clothing,71.0,2,0.03,2023-01-23 06:00:00,137.74
536,4072,Beauty,264.06,5,0.27,2023-01-23 07:00:00,963.819
537,7530,Electronics,368.64,3,0.08,2023-01-23 08:00:00,1017.4464000000002
538,1504,Electronics,278.9,4,0.18,2023-01-23 09:00:00,914.792
539,2214,Books,126.38,2,0.05,2023-01-23 10:00:00,240.12199999999999
540,2531,Home,180.13,5,0.12,2023-01-23 11:00:00,792.572
541,8576,Sports,321.09,1,0.03,2023-01-23 12:00:00,311.4573
542,1823,Beauty,296.93,2,0.17,2023-01-23 13:00:00,492.9038
543,1928,Sports,72.7,1,0.1,2023-01-23 14:00:00,65.43
544,6029,Sports,423.25,4,0.26,2023-01-23 15:00:00,1252.82
545,1133,Sports,240.22,5,0.05,2023-01-23 16:00:00,1141.0449999999998
546,3105,Books,85.37,1,0.08,2023-01-23 17:00:00,78.5404
547,4627,Sports,65.8,3,0.05,2023-01-23 18:00:00,187.52999999999997
548,7316,Books,482.95,1,0.17,2023-01-23 19:00:00,400.84849999999994
549,2852,Electronics,144.36,1,0.03,2023-01-23 20:00:00,140.0292
550,5910,Beauty,454.75,5,0.06,2023-01-23 21:00:00,2137.325
551,5175,Books,208.24,5,0.2,2023-01-23 22:00:00,832.96
552,6348,Home,196.03,2,0.02,2023-01-23 23:00:00,384.2188
553,7190,Sports,351.96,1,0.22,2023-01-24 00:00:00,274.5288
554,2256,Home,9.89,1,0.03,2023-01-24 01:00:00,9.593300000000001
555,4376,Electronics,172.35,5,0.18,2023-01-24 02:00:00,706.6350000000001
556,6645,Electronics,154.81,3,0.3,2023-01-24 03:00:00,325.101
557,4486,Clothing,434.71,5,0.05,2023-01-24 04:00:00,2064.8724999999995
558,4584,Sports,266.92,3,0.08,2023-01-24 05:00:00,736.6992
559,9053,Clothing,185.46,5,0.27,2023-01-24 06:00:00,676.9290000000001
560,4330,Home,136.71,4,0.19,2023-01-24 07:00:00,442.94040000000007
561,3703,Beauty,297.3,1,0.15,2023-01-24 08:00:00,252.705
562,9662,Clothing,80.08,3,0.17,2023-01-24 09:00:00,199.3992
563,9120,Electronics,126.87,4,0.09,2023-01-24 10:00:00,461.8068
564,8114,Sports,150.34,3,0.26,2023-01-24 11:00:00,333.7548
565,2353,Home,305.91,2,0.22,2023-01-24 12:00:00,477.21960000000007
566,6063,Books,189.76,2,0.19,2023-01-24 13:00:00,307.4112
567,9549,Electronics,255.36,1,0.28,2023-01-24 14:00:00,183.85920000000002
568,8575,Books,326.97,4,0.17,2023-01-24 15:00:00,1085.5404
569,1667,Beauty,478.35,4,0.15,2023-01-24 16:00:00,1626.39
570,5468,Sports,383.59,2,0.29,2023-01-24 17:00:00,544.6977999999999
571,7819,Beauty,205.6,1,0.06,2023-01-24 18:00:00,193.26399999999998
572,4719,Beauty,375.4,2,0.04,2023-01-24 19:00:00,720.7679999999999
573,3745,Sports,475.1,4,0.05,2023-01-24 20:00:00,1805.38
574,8483,Sports,252.19,3,0.3,2023-01-24 21:00:00,529.5989999999999
575,1539,Books,208.2,4,0.2,2023-01-24 22:00:00,666.24
576,5964,Beauty,43.62,1,0.09,2023-01-24 23:00:00,39.6942
577,5835,Home,446.72,4,0.07,2023-01-25 00:00:00,1661.7984
578,4775,Books,126.98,5,0.02,2023-01-25 01:00:00,622.202
579,7042,Sports,36.66,4,0.04,2023-01-25 02:00:00,140.77439999999999
580,8102,Electronics,270.92,5,0.27,2023-01-25 03:00:00,988.8580000000001
581,8312,Books,423.72,2,0.22,2023-01-25 04:00:00,661.0032000000001
582,6320,Clothing,206.28,5,0.28,2023-01-25 05:00:00,742.6080000000001
583,7132,Home,392.62,4,0.13,2023-01-25 06:00:00,1366.3176
584,8891,Books,419.02,4,0.18,2023-01-25 07:00:00,1374.3856
585,3779,Sports,229.93,4,0.15,2023-01-25 08:00:00,781.7620000000001
586,1924,Sports,297.52,1,0.26,2023-01-25 09:00:00,220.16479999999999
587,2581,Home,269.29,2,0.3,2023-01-25 10:00:00,377.00600000000003
588,8714,Clothing,469.9,5,0.28,2023-01-25 11:00:00,1691.6399999999999
589,4324,Books,364.13,3,0.18,2023-01-25 12:00:00,895.7597999999999
590,6713,Books,463.04,5,0.02,2023-01-25 13:00:00,2268.896
591,8026,Beauty,113.9,4,0.19,2023-01-25 14:00:00,369.03600000000006
592,1255,Electronics,158.57,3,0.03,2023-01-25 15:00:00,461.4387
593,5804,Sports,40.1,3,0.04,2023-01-25 16:00:00,115.488
594,2838,Books,252.45,5,0.06,2023-01-25 17:00:00,1186.5149999999999
595,1009,Books,437.59,5,0.11,2023-01-25 18:00:00,1947.2755
596,3871,Books,166.79,5,0.18,2023-01-25 19:00:00,683.8389999999999
597,9989,Clothing,68.5,5,0.1,2023-01-25 20:00:00,308.25
598,8409,Electronics,38.88,2,0.14,2023-01-25 21:00:00,66.87360000000001
599,8418,Books,226.51,1,0.01,2023-01-25 22:00:00,224.2449
600,6124,Home,86.19,1,0.19,2023-01-25 23:00:00,69.8139
601,2015,Sports,176.32,5,0.2,2023-01-26 00:00:00,705.28
602,3193,Beauty,410.89,1,0.03,2023-01-26 01:00:00,398.56329999999997
603,9415,Home,195.1,5,0.24,2023-01-26 02:00:00,741.38
604,8449,Sports,306.89,5,0.19,2023-01-26 03:00:00,1242.9044999999999
605,5158,Clothing,253.57,5,0.15,2023-01-26 04:00:00,1077.6725
606,4925,Electronics,360.67,2,0.17,2023-01-26 05:00:00,598.7122
607,7970,Electronics,82.3,4,0.15,2023-01-26 06:00:00,279.82
608,7938,Sports,460.62,1,0.02,2023-01-26 07:00:00,451.4076
609,5784,Home,323.6,1,0.22,2023-01-26 08:00:00,252.40800000000002
610,5000,Beauty,139.12,2,0.15,2023-01-26 09:00:00,236.504
611,2633,Clothing,66.01,2,0.05,2023-01-26 10:00:00,125.419
612,8266,Sports,79.11,5,0.2,2023-01-26 11:00:00,316.44000000000005
613,9702,Clothing,392.42,5,0.21,2023-01-26 12:00:00,1550.0590000000002
614,1384,Electronics,296.11,4,0.06,2023-01-26 13:00:00,1113.3736
615,1404,Books,193.48,1,0.24,2023-01-26 14:00:00,147.04479999999998
616,9175,Books,169.79,2,0.14,2023-01-26 15:00:00,292.0388
617,3000,Beauty,428.6,4,0.05,2023-01-26 16:00:00,1628.68
618,6989,Clothing,438.01,1,0.2,2023-01-26 17:00:00,350.408
619,2460,Sports,292.72,4,0.18,2023-01-26 18:00:00,960.1216000000002
620,8190,Beauty,264.65,4,0.05,2023-01-26 19:00:00,1005.6699999999998
621,8140,Home,409.14,5,0.26,2023-01-26 20:00:00,1513.8179999999998
622,4636,Books,375.92,4,0.26,2023-01-26 21:00:00,1112.7232000000001
623,5809,Sports,203.16,5,0.25,2023-01-26 22:00:00,761.8499999999999
624,5178,Clothing,45.96,1,0.12,2023-01-26 23:00:00,40.4448
625,8245,Beauty,385.41,1,0.25,2023-01-27 00:00:00,289.0575
626,7600,Sports,88.51,5,0.25,2023-01-27 01:00:00,331.9125
627,6997,Beauty,13.11,3,0.3,2023-01-27 02:00:00,27.531
628,3048,Beauty,422.43,4,0.29,2023-01-27 03:00:00,1199.7012
629,5780,Beauty,291.24,1,0.11,2023-01-27 04:00:00,259.2036
630,1716,Clothing,446.37,4,0.06,2023-01-27 05:00:00,1678.3511999999998
631,8939,Sports,244.87,3,0.09,2023-01-27 06:00:00,668.4951
632,6565,Electronics,463.61,4,0.15,2023-01-27 07:00:00,1576.2740000000001
633,5544,Electronics,180.22,3,0.24,2023-01-27 08:00:00,410.9016
634,5976,Clothing,363.64,2,0.22,2023-01-27 09:00:00,567.2784
635,4419,Clothing,153.99,3,0.24,2023-01-27 10:00:00,351.09720000000004
636,8239,Books,5.58,1,0.11,2023-01-27 11:00:00,4.9662
637,1249,Beauty,192.97,5,0.07,2023-01-27 12:00:00,897.3104999999999
638,9865,Sports,370.19,5,0.01,2023-01-27 13:00:00,1832.4405
639,1770,Sports,79.26,4,0.19,2023-01-27 14:00:00,256.80240000000003
640,5363,Home,254.88,2,0.24,2023-01-27 15:00:00,387.4176
641,2077,Home,110.1,4,0.27,2023-01-27 16:00:00,321.49199999999996
642,9427,Electronics,41.94,3,0.14,2023-01-27 17:00:00,108.20519999999999
643,9580,Home,310.64,5,0.28,2023-01-27 18:00:00,1118.3039999999999
644,8901,Home,476.22,3,0.06,2023-01-27 19:00:00,1342.9404
645,5858,Electronics,158.8,5,0.15,2023-01-27 20:00:00,674.9
646,7544,Books,292.42,5,0.06,2023-01-27 21:00:00,1374.374
647,5719,Electronics,477.03,5,0.06,2023-01-27 22:00:00,2242.0409999999997
648,3814,Home,326.99,1,0.29,2023-01-27 23:00:00,232.1629
649,4374,Sports,338.19,3,0.25,2023-01-28 00:00:00,760.9275
650,2252,Home,93.57,4,0.0,2023-01-28 01:00:00,374.28
651,7996,Beauty,248.84,2,0.08,2023-01-28 02:00:00,457.86560000000003
652,5673,Beauty,186.71,4,0.06,2023-01-28 03:00:00,702.0296
653,5530,Beauty,238.12,3,0.04,2023-01-28 04:00:00,685.7855999999999
654,7881,Books,401.41,2,0.21,2023-01-28 05:00:00,634.2278000000001
655,7949,Clothing,233.05,4,0.17,2023-01-28 06:00:00,773.726
656,7241,Beauty,36.11,2,0.14,2023-01-28 07:00:00,62.1092
657,9017,Sports,453.24,3,0.06,2023-01-28 08:00:00,1278.1368
658,7941,Books,274.68,5,0.08,2023-01-28 09:00:00,1263.5280000000002
659,8002,Clothing,462.62,3,0.11,2023-01-28 10:00:00,1235.1954
660,2331,Clothing,288.32,1,0.24,2023-01-28 11:00:00,219.1232
661,5261,Beauty,39.47,2,0.3,2023-01-28 12:00:00,55.257999999999996
662,8648,Home,278.67,3,0.06,2023-01-28 13:00:00,785.8494
663,6115,Electronics,289.99,5,0.1,2023-01-28 14:00:00,1304.9550000000002
664,5637,Home,111.1,5,0.08,2023-01-28 15:00:00,511.06
665,5854,Home,238.16,3,0.01,2023-01-28 16:00:00,707.3352
666,4177,Clothing,232.42,4,0.07,2023-01-28 17:00:00,864.6023999999999
667,8730,Clothing,313.32,3,0.27,2023-01-28 18:00:00,686.1708
668,3180,Books,133.51,5,0.25,2023-01-28 19:00:00,500.66249999999997
669,5892,Books,292.97,3,0.05,2023-01-28 20:00:00,834.9645
670,8043,Clothing,124.27,1,0.11,2023-01-28 21:00:00,110.6003
671,1137,Sports,225.99,4,0.09,2023-01-28 22:00:00,822.6036
672,7327,Sports,65.74,3,0.04,2023-01-28 23:00:00,189.33119999999997
673,4472,Electronics,23.46,5,0.19,2023-01-29 00:00:00,95.01300000000002
674,6449,Clothing,163.69,3,0.17,2023-01-29 01:00:00,407.5881
675,3832,Beauty,140.91,3,0.13,2023-01-29 02:00:00,367.7751
676,4579,Books,206.43,2,0.26,2023-01-29 03:00:00,305.51640000000003
677,6971,Clothing,481.18,3,0.19,2023-01-29 04:00:00,1169.2674
678,5164,Sports,263.5,1,0.08,2023-01-29 05:00:00,242.42000000000002
679,8941,Clothing,278.82,5,0.11,2023-01-29 06:00:00,1240.749
680,6569,Sports,471.09,2,0.05,2023-01-29 07:00:00,895.0709999999999
681,5300,Clothing,460.97,3,0.18,2023-01-29 08:00:00,1133.9862
682,7269,Beauty,442.64,4,0.18,2023-01-29 09:00:00,1451.8592
683,4818,Electronics,53.51,1,0.26,2023-01-29 10:00:00,39.5974
684,2906,Beauty,318.98,1,0.26,2023-01-29 11:00:00,236.04520000000002
685,7254,Sports,405.01,1,0.25,2023-01-29 12:00:00,303.7575
686,1760,Books,418.61,2,0.16,2023-01-29 13:00:00,703.2648
687,8830,Books,291.06,3,0.2,2023-01-29 14:00:00,698.5440000000001
688,8350,Home,13.66,1,0.23,2023-01-29 15:00:00,10.5182
689,7238,Beauty,486.99,3,0.03,2023-01-29 16:00:00,1417.1408999999999
690,7090,Clothing,238.74,4,0.09,2023-01-29 17:00:00,869.0136000000001
691,7031,Electronics,199.83,3,0.05,2023-01-29 18:00:00,569.5155
692,8687,Clothing,200.5,3,0.15,2023-01-29 19:00:00,511.275
693,9472,Clothing,214.95,3,0.25,2023-01-29 20:00:00,483.63749999999993
694,2887,Beauty,124.88,5,0.07,2023-01-29 21:00:00,580.6919999999999
695,4266,Electronics,167.03,2,0.22,2023-01-29 22:00:00,260.5668
696,1666,Home,492.75,3,0.12,2023-01-29 23:00:00,1300.86
697,5188,Clothing,187.24,1,0.27,2023-01-30 00:00:00,136.6852
698,1671,Electronics,265.73,5,0.19,2023-01-30 01:00:00,1076.2065000000002
699,7777,Home,424.91,3,0.29,2023-01-30 02:00:00,905.0582999999999
700,8570,Clothing,266.08,5,0.07,2023-01-30 03:00:00,1237.2719999999997
701,8956,Electronics,165.6,2,0.28,2023-01-30 04:00:00,238.46399999999997
702,6124,Beauty,264.26,5,0.11,2023-01-30 05:00:00,1175.9569999999999
703,6585,Books,61.47,1,0.19,2023-01-30 06:00:00,49.7907
704,5777,Books,69.35,3,0.05,2023-01-30 07:00:00,197.64749999999998
705,4900,Clothing,348.58,1,0.23,2023-01-30 08:00:00,268.40659999999997
706,7677,Clothing,459.14,4,0.29,2023-01-30 09:00:00,1303.9576
707,7981,Electronics,364.21,5,0.24,2023-01-30 10:00:00,1383.998
708,7376,Books,41.93,5,0.18,2023-01-30 11:00:00,171.913
709,1523,Clothing,204.43,5,0.13,2023-01-30 12:00:00,889.2705000000001
710,3393,Home,6.26,2,0.1,2023-01-30 13:00:00,11.268
711,3593,Clothing,258.05,1,0.13,2023-01-30 14:00:00,224.5035
712,8240,Books,100.64,4,0.1,2023-01-30 15:00:00,362.30400000000003
713,7937,Sports,434.73,2,0.25,2023-01-30 16:00:00,652.095
714,7190,Books,56.65,2,0.27,2023-01-30 17:00:00,82.70899999999999
715,6240,Home,5.71,3,0.28,2023-01-30 18:00:00,12.333599999999999
716,7493,Electronics,228.32,4,0.13,2023-01-30 19:00:00,794.5536
717,3878,Home,81.94,5,0.16,2023-01-30 20:00:00,344.14799999999997
718,5143,Sports,370.3,5,0.17,2023-01-30 21:00:00,1536.745
719,4644,Sports,460.37,3,0.2,2023-01-30 22:00:00,1104.8880000000001
720,5432,Clothing,25.76,5,0.0,2023-01-30 23:00:00,128.8
